row_id,imdb_review_id,review_title,review_text,review_date,review_date_raw,movie_review_score,helpful_up,helpful_down,helpful_net,username,spoiler_collapsed_in_source_file,review_text_available,review_word_count,permalink
570,rw1527491,30 Minutes into it: Possibly Worst Film Ever,"Unless something drastic and miraculous happens this has to be a candidate for worst movie ever. I am essentially vaguely familiar with the Dogme 95 ""movement."" I have seen ""Julien Donkey Boy,"" that was by no means a good movie but it destroys this waste of film stock viciously. I read a spoiler saying Nicole Kidman gets spanked and raped which could dramatically help a truly hideous beginning. What the hell is the ""film?"" The town is a stage, the people live in chairs, and some gangsters just roll through looking to massacre Nicole. What the hell is she even doing in this film? And Paul Bettany, Ivanek from OZ, and other very good actors such as Lauren Bacall. In conclusion, Dogme is garbage and this is a perfect example of why that is the truth.",2006-11-22,"Nov 22, 2006",1,8,14,-6,SyMaster20,False,True,136,https://www.imdb.com/title/tt0276919/review/rw1527491/?ref_=tturv_perm_570
571,rw1045096,"just theater, not a movie","Don't bye or rent this if you expect to see a movie, it's plain theater. The acting is good, but if I want to see a performance like that I'll go to a theater. So 1 point from my because it is NOT a movie. People who like theater will rate it higher, but it's a real disappointment for people who expect to see a real movie. I don't like a movie where people are opening and closing invisible doors. Walls that are not there. My theater around the corner has more props than the ones used in this ..... (no not movie). Well it is the last time I take a IMDb score as reference, because i don't think this thing deserves a rating so high in a movie database but more in a stage review site.",2005-03-22,"Mar 22, 2005",1,8,14,-6,nihilus,False,True,138,https://www.imdb.com/title/tt0276919/review/rw1045096/?ref_=tturv_perm_571
572,rw0792637,this was a torture!!!,"GOD!!! I can´t believe someone liking this movie.. I mean, how the hell...??... 3 hours lenght!! Which I must say I don´t care in movies like `The green mile' or `Magnolia', but I swear I never felt so bored in my life. I just could laugh out loud at some parts, it was unavoidable not to do it. My favourite scene was when the gangsters arrive to Dogville looking for Grace and she hides in that kind of `mine'... what can I say??? WA-WAAA... oh Nicole, my sweet Nicole... how could you get into this film?? AVOID!!AVOID!!AVOID!! 1 out of 10",2003-12-13,"Dec 13, 2003",1,7,12,-5,pincha,False,True,101,https://www.imdb.com/title/tt0276919/review/rw0792637/?ref_=tturv_perm_572
573,rw4433513,"it's a bad movie, but a good peace. so go see it in the theaters! don't watch the movie.","First of all, this is one of those love it or hate it. And yes, I hated it. There's nothing wrong with the plot. Excellent actors, mind you. And the subliminal message is something to reflect upon too. The edit was fine. But the complements stop there. There's a huge lack of musics and soundtrack. And most importantly there's the lack of scenery. I had to try so hard to imagine the context of the story that I felt tired in the end, most of the time I felt disconnected and despite my effort I couldn't immerge into the story. This movie is lacking fundamental aspects that define the word movie. So in a sense it isn't a movie, it's only kind of a movie, but really, really? It's a filmed theater piece, but they forgot to format it using traditional mechanisms. If can't grasp that, try this: if this movie was a book, it would be a video with photographs of the pages, so you would have to read the book in your TV. Now imagine how fun would that be. This movie is incomplete, it's missing visual expression. In fact that is the exact reason it became famous, people say it is the result of an act of bravery that defies the standard. Well, I would agree, but that is a hoax, yes, a hoax. Whilst reading about it, I discovered it is actually a theater piece. So the poor ignorant souls who don't know this fact end up calling it a revolutionary cinema art. And right then I understood why I hated it. It's because it is not an act of bravery, but an act of deliberate laziness. It takes real talent to direct and transport a viewer using a screen to the other side of the screen. Everyone knows It is extremely hard to port stories into cinema, but this one fails miserably because it doesn't even try. This is literally, a theater peace filmed with fancy angles and it catches you with your pants down because this information is not disclosed nor advertised. Well, If I wanted to see a peace directly from the theater I would have gone to the theater, feel me? I tell you, I would have probably loved it. But on a screen it sucks! It was extremely unpleasant to have to watch it till the end. It's a bad movie, but a good live peace. So go see the peace in a proper theater! Don't watch the movie!",2018-11-02,"Nov 2, 2018",2,4,5,-1,Heynando,False,True,418,https://www.imdb.com/title/tt0276919/review/rw4433513/?ref_=tturv_perm_573
574,rw1005346,A movie about hate,"I guess it's worth mentioning that the storytelling is good. But it's just about hate and more hate begetting more hate. Redeeming qualities: acting, storytelling. That's about it. The rest is about embittered people, nothing substantial or actually deep about the characters, it's like they have all chosen to be superficial in the sense that there is no good in them. I wonder what he was thinking of when he made this movie. Too many comments about how the talk at the end is so great about arrogance and whatnot, utter BS, It's almost irresponsible to put something like that in film except that it actually portrays desensitized feelings we must be aware about.",2005-01-23,"Jan 23, 2005",4,4,5,-1,OpinionatedJM,False,True,114,https://www.imdb.com/title/tt0276919/review/rw1005346/?ref_=tturv_perm_574
576,rw0792571,Overrated,"First of all, I like Lars Von Trier and I'm a big fan of almost all his films I've seen. Even ""Dancer In The Dark"", being more the Bjork's showcase than Trier's masterpiece, still bears a stamp of genius. However, here's an absolutely different story. While ""Dancer..."" has been a wonderful and pretty controversial attempt of making people seeing the film look as the Pavlov's dogs (can one keep from weeping watching Selma's death I wonder?), ""Dogville"" tries to elicit the same hysterical reaction from the average beholder, but fails to do so. Perceiving this movie as a simple debunking of rotten American life would be too narrow and stupid, but as a global philosophical issue about putrescense of human civilization it also looks rather trite and undeveloped (Ulrich Seidl's ""Hundstage"" is the best example of this kind of social pamphlet). So where's the idea? I'm afraid that nowhere at all. I'm not insisting that any film must have a philosophical point in it, but since the director conciously gives up any special effects or decorative grandeur (narrowing the scene to a rather schematic little city), he must offer something instead. In this particular case Trier's formal minimalism gives no dividends on a compositional level. And the final realistic close-ups with bleeding children and screaming women look like a part of another movie. Not only ""Dogville"" lacks integrity and sense of proportion, it most of all lacks creativity and thus turns out a strong disappointment.",2003-07-30,"Jul 30, 2003",3,3,3,0,levgan,False,True,245,https://www.imdb.com/title/tt0276919/review/rw0792571/?ref_=tturv_perm_576
578,rw1581450,Misguided dull acting from Kidman,"Kidman plays a gangster's (James Caan's) daughter, who is surrounded by criminals and so wants to escape the vicious side of life and live in peace and quiet in the country. But once she's gained 'refugee status' in Dogville by working hard each day for the townspeople, Grace is soon being taken advantage of by the poor country folks, who slowly become a replacement for the criminals. Grace's problem (and she gains a few dilemmas over the weeks) is that she does not set her boundaries or demand justice. Even refugees have rights. Her voice is very well modulated and the girl never raises her voice, except once when she yells at Vera's young son stating that she will not physically spank the boy (and then she does hit him!). Bad move Grace. This bad action is supposed to show the townspeople that Grace is immoral and not trustworthy and so this automatically opens her up for further exploitation and degradation, which includes being used for sexual relief by all the men in town. (Thankgoodness the women are not lesbians.) So, now we see who's trustworthy, truthful... and what's immoral. But Grace just lies back and takes it! WHY? I feel she should get a bit angry but doesn't seem to show any reactions till the end. Actually, I dreaded watching Dogville because I do not feel that Nichole Kidman has any right to be accredited as a leading actress, in the category of Liv Ulman. In Dogville, Kidman is a pale insipid disappointment and so was James Caan as her gangster Daddy. They are obviously only worried about showing their good side to the cameras (Kidman's wispy hair was a worry!) and they were not able to bring out the truth needed to portray the underlying faults in the characters. The script was ably supported by the other lesser known actors and even the great actress Lauren Bacall looked scruffy for the part. This movie was supposed to be a representation of a stage play on screen so what's with the user comments about ""where's the scenery?"" For goodness sakes- grow up people! Dogville should be watched as a film about justice, trust, trustworthiness, assertiveness, conscience and faith in humanity, which is what you see in any Shakespeare production so maybe HEY!... Dogville's script is up there with the best? And it's good because IT MAKE YOU THINK ABOUT HOW WE ATTAIN A Truly MORAL SOCIETY GUYS. I reckon they should make Dogville again without Kidman and Caan and see what happens. It'll open your eyes and your hearts for sure.",2007-01-24,"Jan 24, 2007",3,3,3,0,dr_salter,False,True,432,https://www.imdb.com/title/tt0276919/review/rw1581450/?ref_=tturv_perm_578
580,rw0792733,The great dane left us a pile of dogCRAPville,"I have seen `Dogville,' I have thought about `Dogville,' and now I am ready to comment on `Dogville.' But first, let's go back three years ago when I saw `Dancer in the Dark.' This was my first Lars Von Trier film and I loved it. I loved the way he merged a dogma film with a Technicolor musical and surprisingly, made it work. I loved Bjork. Her performance as Selma was brilliant and her haunting musical numbers embedded themselves in my mind forever. The fact that Lars set that film in the U.S. didn't bother me. After all, the scenes of the American judicial system were so fictitious; it was impossible to take them seriously. Also, `Dancer in the Dark' was part of a trilogy that also included films set in Scotland (`Breaking the Waves') and Denmark (`The Idiots'). But Lars apparently did have a problem when some U.S. critics questioned why he set the movie in the U.S. - a country he's never been to and says he's afraid to visit. Lars, in response, decided to make a new trilogy called `U.S.A.: Land of Opportunities' and `Dogville' is the first in this trilogy. I remember him saying that the Americans made `Casablanca' and never went there. I don't know how true that is but `Casablanca' wasn't a movie about Morocco and its people whereas `Dogville' is about America according to Lars Von Trier's imagination. Like `Dancer in the Dark' and `Breaking the Waves,' `Dogville' has an innocent female (Nicole Kidman) persecuted by the people around her. But, the comparisons stop there. Unlike the previous films, `Dogville' is pretentious, overlong and just plain unlikable. The story concerns a beautiful fugitive (Grace) who seeks refuge in a small American hamlet called Dogville. A no-talent philosopher/writer named Tom Edison convinces the close minded, dumb townspeople to let Grace stay and in exchange, she'll help everyone out with various chores. When wanted posters go up, the townspeople decide to up their demands on Grace and soon she is turned into a slave. The townspeople later proceed to rape, scapegoat and degrade her. Grace is a good person and continues to forgive their brutality until the end when judgment day arrives. This narrated fable stretches out for three edious hours on a nearly bare soundstage. On the positive side, the soundstage is a nice technique. Having a small town represented by chalk lines and minimal props is an interesting way to show the claustrophobic nature of hamlets where everyone knows everyone and everyone's business. Also, sacrificing sets and locations did allow Von Trier to afford an impressive cast including Nicole Kidman, Lauren Bacall, Stellan Skaarsgard, James Caan, Patricia Clarkson and more. On the downside, the actors' time is wasted on long-winded, pretentious dialog. Surprisingly, other than Stellan, the rest of the acting isn't very good. Scenes that should be emotional or passionate are just monotone. Even Nicole seems bored with her role. The camera work is lame and irritating. Worst of all, the length of the movie is inexcusable; there is no reason why this movie needed to be three hours! As an American, I have to speak up and say that I took offense to this film. I've read in several publications where Lars is now saying this film takes place in America but could easily take place in any small town, anywhere in the world. This is a contradictory and a cowardly thing for him to say; Von Trier took every step to make sure this town was American. This movie is nothing more than a mean-spirited attempt to paint the United States and its people as hypocrites.",2004-04-10,"Apr 10, 2004",1,7,13,-6,andrewdunn,False,True,606,https://www.imdb.com/title/tt0276919/review/rw0792733/?ref_=tturv_perm_580
581,rw1772505,Is this a movie or what?,"Think about it: Harold Lloyd, Chaplin and many others made great movies in twenties, despite of technological limitations of those days. Nevertheless they knew what a movie is or should be. They had a clear idea of a movie in their minds. That was the main thing: To understand what a movie is. Many other producers, directors etc. understood the concept as well. Akira Kurosawa got excellent shots with very minimal equipment. And so on. They understood movie and their audience understood them. Then I bought a ticket and went watching this Dogville thing. I went to a movie theater and paid a decent price because I expected to see a movie. Instead of a decent movie I saw lines painted on the floor, also a dog that was not actually a dog but just lines on the floor. Have you ever seen or heard about dog actors? I have. I suppose that shaky picture was intended to make audience seasick, and it almost did that. What about the sound space then? Narrator's voice tried to patch with words this unimpressive, boring, shaky and overpriced film. It also lasted too long. It could have been compressed into 15 minutes without losing anything essential. One star is quite enough for Dogville.",2007-11-30,"Nov 30, 2007",1,7,13,-6,Anas_Platyrhynchos,False,True,210,https://www.imdb.com/title/tt0276919/review/rw1772505/?ref_=tturv_perm_581
582,rw1972540,Pseudo-intellectual trash,"Watching this movie is like eating a bread as its separate ingredients before they are mixed or baked. It's only because the director's name is Trier that he can get away with this. Making a movie in a studio without a set may be a different idea, but it's not a good one. Intellectually refreshing, perhaps, but very boring, and the whole thing drags out for too long time. The actors don't seem comfortable doing this either, and the dialogue and acting have an artificial 'feel' throughout. As for the plot, it's nothing special at all. Throughout the movie, I waited for something to make it a worthwhile exercise, and for a long time after having seen it, I continued searching for that 'yes, got the idea!' feeling, but it never came. To be fair, I avoided posting an opinion for several months. But it's the Emperor's New Clothes (which is written by a Dane, Hans Christian Andersen - Trier is Danish too). Trier is not stupid and he must have had a purpose making this. I can see two potential purposes: 1. The irony of the Emperor's New Clothes also being written by a Dane. 2. Trier being amused by pseudo-intellectuals praising this trash to the sky, well knowing that it really isn't good, and waiting to see if people can figure out the Emperor's New Clothes connection.",2008-11-08,"Nov 8, 2008",3,5,8,-3,Thomas_S,False,True,229,https://www.imdb.com/title/tt0276919/review/rw1972540/?ref_=tturv_perm_582
583,rw2180314,5 Minutes,"... Is all I could give for this one. Maybe I'm not intellectual enough to appreciate the experimental style of ""Dogville."" Or maybe I didn't give it a chance. But can you blame me? No scenery? You got to be kidding me. I wished I had watched the trailer or at least read more about this movie before buying it for a family Christmas present. What a waste. If anyone can offer me reasons as to why I should give this movie another try, please give such suggestions. There must be some reason to watch it. IMDb users (near 45,000) have rated it almost an 8. SCREENIT, my all-time favorite movie review site, rated it a 6/10. And, as I recall, Rottentomatoes also praised this movie, giving it very high ratings. I don't know. I'm a curmudgeonly movie-goer, perhaps. But that doesn't mean I'm closed to the abstract. My point: ""Dogville"" did not appear abstract. It came off like a behind the scenes view of a play rehearsal. I want cinema, not theater. Can any of you IMDBers out there convince me to believe this movie deserves a second chance?",2009-12-25,"Dec 25, 2009",1,6,11,-5,svanden19,False,True,190,https://www.imdb.com/title/tt0276919/review/rw2180314/?ref_=tturv_perm_583
584,rw0792567,Irresponsible Ending,"This film is style over substance and only midly amusing if one ignores the misogyny. But the closing credits, using those real photos with that David Bowie song, were pure exploitation. I have no problem with cinematic attacks on US politics, but why go after the poor, as if they had a say in US policy? Lars von Trier should watch the documentary STRANGER WITH A CAMERA (by Elizabeth Barrett) before he makes another horrible mistake.",2003-07-02,"Jul 2, 2003",1,7,14,-7,moviesinparis,False,True,76,https://www.imdb.com/title/tt0276919/review/rw0792567/?ref_=tturv_perm_584
586,rw0964420,Complete and utter TRASH!,"I just don't understand how this movie got such good reviews. It's boring, pretentious, monotonous, and vomitous! The minimalist set didn't work for OUR TOWN, what made them think it would work for this movie. It seemed more like a cop-out than a brilliant idea. I understand that the characters are a commentary on the two-faced nature of people. Even though that is the purpose of the characters, they didn't stir up enough emotion in me for me to care about any of them...A poor attempt at nihilism, maybe? To top it all off, this movie is far too long and has a half-assed predictable ending. Ten minutes would have been too long for this movie, let alone three hours. While watching this film, I drank a lot of wine, in hopes that it would improve my interest in the film. I wouldn't recommend this movie to my worst enemy!",2004-11-19,"Nov 19, 2004",2,4,6,-2,headtrauma420,False,True,150,https://www.imdb.com/title/tt0276919/review/rw0964420/?ref_=tturv_perm_586
587,rw0941771,The journey isn't worth the destination,"While watching the second half of Dogville, I glanced at my watch at 5 minutes intervals, or so it felt. The story dragged on, and having reached its conclusion, left me displeased. The subject matter is heavy-handed, using the proverbial hammer to push in a thumbtack. On the positive side, the film has bold artistic style, striking cinematography, and a cadre of well known actors that makes the most of the script. If your tastes go toward independent movies with weighty themes and meaningful pauses, this is your movie. If, on the other hand, you seek an escape from your regular life, and a plot that quickly moves you through, try something else.",2004-10-04,"Oct 4, 2004",5,3,4,-1,lukaso,False,True,113,https://www.imdb.com/title/tt0276919/review/rw0941771/?ref_=tturv_perm_587
588,rw4106920,Wrote the story myself after a hour,"Nothing more than a play that was filmed. All the ""action"" on one set with cardboard walls to show where each building was. Although the actors had to pretend to open any doors. I didn't learn anything but, in the future, to stop watching this type of crap and not carry on because it is that odd perhaps it must get better. Predictable enough that I worked out the ending with around two hours to go, I guess I kept on watching the see if I was right. Unless you are a cinema geek who needs the arty stuff I wouldn't waste your time on this one.",2018-03-27,"Mar 27, 2018",4,3,4,-1,andrew_james10,False,True,107,https://www.imdb.com/title/tt0276919/review/rw4106920/?ref_=tturv_perm_588
591,rw6761759,"Predictable, pretentious and just plain boring",Three hours of my life I won't get back. Did any of the people raving about this actually enjoy it? Or are they just wanting to appear clever and arty? Best avoided.,2021-03-30,"Mar 30, 2021",1,5,10,-5,duncaneastland,False,True,32,https://www.imdb.com/title/tt0276919/review/rw6761759/?ref_=tturv_perm_591
592,rw0792651,Lars Von Trier the misogynist returns,"With the possible exception of THE IDIOTS, every film I have seen by Trier has been pushing a really disturbing female stereotype. The women are universally portrayed as Martyrs whose self sacrifice is the only option available to them. But their martyrdom is never for themselves but always for a male who directly or indirectly benefits from their stupidity and self sacrifice. In Breaking the Waves and Dancer In The Dark both main female characters allow themselves to be tortured and killed in order to benefit the men in their lives (BTW her husband and DITD Selma's son.)The fact that both sacrifices are completely illogical is ignored. In fact in Breaking The Waves the rape and murder of the main female (Bess) is actually shown to have had the beneficial effect of letting her husband walk again after a terrible accident. in Dogville it seems like Trier has realized this and is willing to look at it. In Dogville he seriously questions these portrayals of self sacrifice, of forgiveness and looks to see where they come from. The final conversation between Grace and her father illustrates this idea beautifully and finally the female archetype, which is essentially what Trier is writing about rather than the female character, acknowledges that these tendencies which society has tried to push upon her and which has given her a false sense of place, security and most importantly superiority, is self deception and leads to her enslavement. But don't be fooled. Von Trier has not turned over a new leaf... Grace is ill used by the townspeople, made to be a sex as well as labour slave and yes Von Trier finally allows her to toss away her martyrdom and enact revenge on the townsfolk who have used her so badly... but.. why... is it for her own empowerment? No. In order to do this Grace becomes the one thing she was running from in the first place - the pawn of her father. She sacrifices herself to him as surely as Bess and Selma sacrificed themselves to their male family members. So the message has been refined not changes - women should find the power to fight against the slavery brought by society but not that by the men in their immediate lives. In BTW and DITD both Selma and Bess also stood up to the cruel bigoted and corrupt men in their society - Bess the church, Selma her landlord whom she killed. But like Grace, once placed in a position where they were asked to surrender to their family they did so willingly. Lars Von Trier is a good technical filmmaker, the form is always interesting, whether using ""dogma"" or Brechtian styles. But h e uses the form to gain comment and the appalling content and theme is often completely ignored. He's a master manipulator but probably not a very nice human being. she doesn't just offer herself up as a sacrifice.",2004-01-14,"Jan 14, 2004",3,3,2,1,vampiresan,False,True,490,https://www.imdb.com/title/tt0276919/review/rw0792651/?ref_=tturv_perm_592
595,rw0792593,"Good concept, awful film","I do not want to bore you with how much I respect Lars von Trier. I think his movement and his films show a very interesting and unique way of filming. But he's wrong this time. The philosophic background of Dogville is alright, not to mention the great idea that the scenery is theatre-like. But plays belong into theatres. Dogville couldn't keep my attention alive, during the last hour I was punching my seat, and was hoping there would be a change coming. But there was no change. Von Trier doesn't joke. Let's show him some Film d'art movies from the 1910s. He's doing the same mistakes.",2003-10-12,"Oct 12, 2003",3,2,2,0,balaazs,False,True,107,https://www.imdb.com/title/tt0276919/review/rw0792593/?ref_=tturv_perm_595
598,rw1078098,Yawn!,"This must be the most boring movie I've ever seen! At the end one can only agree with Jimmy Caan. I knew my Godfather buddy would come and save us all. I mean the idea of using a stage with a village painted on the floor and with an artificial dog is great. Very refreshing. But that's it. I mean, after 10 minutes you got used to it and then you only wait 163 minutes for Jimmy Caan. Lars von Trier made wonderful movies. This is not one of them. I cannot understand how it could get so many rewards. 178 min. of my life went down the wastebasket.",2005-05-11,"May 11, 2005",1,6,14,-8,Bernie72,False,True,109,https://www.imdb.com/title/tt0276919/review/rw1078098/?ref_=tturv_perm_598
599,rw4557051,Incredibly BAD - Has to be a record.,"I never thought something this bad could be possible. I really do not know what else to say. Complete torture to watch. The plot is awful and the whole idea of this movie is horrendous. Absolutely nonsense. Worries me to see some good reviews, are some people that crazy to enjoy something like THIS???????? Maybe they want to play a joke on others? This is not a movie, tis a a display of stupidity and bad taste.",2019-01-03,"Jan 3, 2019",1,5,11,-6,lmabadie,False,True,77,https://www.imdb.com/title/tt0276919/review/rw4557051/?ref_=tturv_perm_599
600,rw1472983,A tribute to vote-stacking,"Sorry for the spam, but this film is classified as being voted highest by the 18-29 Male/Female brackets, and in the under-18 brackets. Isn't it strange that this movie was rated highest in the demographics that are of most interest to people that fund these movies? However, I have yet to meet a SINGLE 'average' person who liked this movie. And I worked in a video store. In fact, the demographic I found most likely to dislike this movie...was 18-29 year-olds. And my 15-year-old son and his friends laughed when I tried to put this on. I did tell them that it was highly recommended by others in their age group. I believe the group consensus was 'No way. Total junk'. They turned it off after 10 minutes. I have an incredibly hard time believing that ONE child under 18 has watched this movie all the way through, let alone almost a thousand. Like my title says, a tribute to vote-stacking. The only thing I can say about it, was it must have been cheap to make. Like other reviews have said, it is very much 'art theatre'. I think the point of this movie was supposed to be to show off the acting talents of fairly big-name actors. What I don't get is...why would anyone except casting directors watch it? Its a 'movie pretending to be in a theatre', without anything but a blank warehouse for a set, and lines drawn with tape on the floor. I thought movies were supposed to be a visual medium? Heck, there is even written text telling you what is supposedly the point of the scene. So, the producer thinks the audience won't get it? After reading some of the other comments on IMDb, I am willing to concede that this movie MAY have a good plot. Somewhere. But its ploddingly slow, and I'm sorry, my life is too short. A totally disappointing movie. To bad I own it. I've tried to give it away, but no one seems to want it, go figure. Even the pawn shops won't take it...they have too many copies already.",2006-09-12,"Sep 12, 2006",3,4,8,-4,harbeau,False,True,353,https://www.imdb.com/title/tt0276919/review/rw1472983/?ref_=tturv_perm_600
601,rw0792828,Boreville is more like it,"Dogville is a very strange movie. It is set like a theater production than a movie. There are no sets to speak of where people pretend to open and close doors (this gets annoying after a while). Nicole Kidman plays a woman who is hiding in a small town from mobsters. There she is put to work for little pay by the town like an outsider (read: immigrant). The biggest problem with this movie is that it is incredibly boring. Whatever point the director is making about America, he makes it early and often. We know from our history books how Americans treat outsiders so we don't need to spend nearly three hours watching this movie to know that. The fact that the director doesn't live or work in America shows great ignorance on his part. There is prejudice all over the world, America should be the last place he targets. Kidman and Paul Bettany try hard but the rest of the cast, particularly Lauren Bacall, play such unlikable characters that we don't care about them. 3/10",2004-09-01,"Sep 1, 2004",3,4,8,-4,jpintar,False,True,177,https://www.imdb.com/title/tt0276919/review/rw0792828/?ref_=tturv_perm_601
602,rw2189543,Something's Rotten in Dogville,"The film ""Dogville"" is told in nine chapters and a prologue, totaling about three hours. It is a ""sad tale"" about a typical small town ""in the Rocky Mountains in the US of A,"" according to the significantly British narrator John Hurt. The sets are done in the sparse style of Thornton Wilder's stage play ""Our Town"". The town's buildings are simply drawn as chalk shapes on a giant board. Props that are necessary are included, like a bench to sit on. But, most are left to your imagination. Paul Bettany (as Illuminating Tom Edison Jr.) is the most important character introduced in the story until Movie-star beautiful Nicole Kidman (as Amazing Grace) arrives in town, apparently running way from gangsters. She needs a place to hide from the men chasing her, and the relatively isolated ""Dogville"" looks like good place to hide. The townspeople vote about helping Ms. Kidman hide from her pursuers. Mr. Bettany falls in love with Kidman, and is he her biggest supporter. Stellan Skarsgard (as Chuck) is hardest to convince, but he comes around. Bettany proposes Kidman pledge to work like a dog in each ""Dogville"" home. A ""shocking revelation"" occurs late in the film. Profoundly obvious, this would've worked as a Wilder-styled variation of ""The Lottery"" for PBS-TV, with a less wobbly-camera. *** Dogville (5/19/03) Lars von Trier ~ Nicole Kidman, Paul Bettany, John Hurt, Stellan Skarsgard",2010-01-10,"Jan 10, 2010",3,4,8,-4,wes-connors,False,True,233,https://www.imdb.com/title/tt0276919/review/rw2189543/?ref_=tturv_perm_602
603,rw10642064,Terrible movie,"I think Nicole Kidman is a fantastic actress and have seen many of her films, which I think were fantastic, but I really didn't like this one. It was truly awful and incredibly boring. Maybe there's an audience out there who likes it, but it was dull and slow. Her acting was good, though. The film itself, no, not good. Choose another one of her films; they're much better, more fun, and exciting. I fast-forwarded the film after 20 minutes, and again, there was no change in the image; the same building with lines, chalk. I also don't understand how this film has a high rating. I'd say skip it. Unless you want to fall asleep, then you should see this one.",2025-07-16,"Jul 16, 2025",1,4,7,-3,kluiter74,False,True,122,https://www.imdb.com/title/tt0276919/review/rw10642064/?ref_=tturv_perm_603
605,rw0792776,stupid town stupid woman,I started to get really annoyed with the film a little more than halfway through. All of the sudden all the characters annoyed the hell out me. A town of morons being led around by laughable stupid gasbag. I mean really. If I was Grace I would have started given serious thought to haulin' tail over that mountain-----she did have a map after all----around the time she was told try harder so the townspeople would get over the Wanted Poster. That whole bit with the blind man who refuses to admit he is blind? Takes some deep thinkin' to get that meaning of his character. The only thing that I really enjoyed was the set. That was innovative. The rest of the film I felt wasn't.,2004-05-07,"May 7, 2004",4,3,5,-2,thack22,False,True,126,https://www.imdb.com/title/tt0276919/review/rw0792776/?ref_=tturv_perm_605
606,rw0943475,CRAPVILLE,"I'll bet there are a lot of people, like me, who loathed this movie, but just don't take the time to comment on it. That's why the comments index is full of praises and sparse with negative feedback. As always, I didn't know what this film was about before I sat down to watch it. I just knew that everyone seemed to adore it. When the picture first came on, and the caption read prologue, and the scene looked like rehearsals for a major motion picture, I thought, What the hell is this? Did I press a ""behind-the-scenes featurette"" instead? I just hated it, the whole way through. I give credit to the director for being innovative, but it's not my cup of tea. I'm the only kid on the block who despised ""Crouching Tiger"" too. Give me a real movie with superb acting and a runaway script any day; I'll fall hook, line, and sinker every time. And what's with the shaky hand-held camera all the way through? My advice to the world: if you want to see a great recent Nicole Kidman film, see ""Cold Mountain."" I'm still thinking about that one.",2004-10-08,"Oct 8, 2004",1,5,13,-8,nurkbutcher,False,True,194,https://www.imdb.com/title/tt0276919/review/rw0943475/?ref_=tturv_perm_606
607,rw9118336,Worst movie ever?,"I only watched this through to the end because I had paid £2.50 for it in a charity shop and I watch my pennies. But even then I watched it in fifteen minute stages because my brain was going numb. I agree it was a really good idea but it is badly executed. It just doesn't work. I love theatre. Sometimes a stage play can work as a film and be original and exciting - but not this, which was very stagey. It could have worked if it had been done with any skill and feeling, but it wasn't. The voiceover goes on and on and is a terrible piece of writing in itself. John Hurt's voice was irritating. The rest of the dialogue is terrible - it is banal, tedious beyond belief - a group of 13 year olds could do better. Far too wordy. Terrible terrible terrible. It just tries too hard, it finds it impossible to leave anything out, which is a patronising way of creating a film because it leaves nothing to the viewer. The writing has absolutely no sophistication: it just thinks it does. This director CANNOT write (or direct - very very sloppy direction). I felt sorry for the actors. The rape scenes were upsetting for more than their subject matter - the whole handling of it was upsetting and voyeuristic, and this was not justified by the ending. I felt the director was getting off on it. I waited for the revelation at the end and it was dire. When I posted this in Aug. 2013 I received a very threatening message from someone who violently disagreed with me. If this happens again I will report it.",2023-06-13,"Jun 13, 2023",1,3,6,-3,josephemeryprank,False,True,284,https://www.imdb.com/title/tt0276919/review/rw9118336/?ref_=tturv_perm_607
608,rw2498343,An annoying woman moves to an annoying town.,"This movie was the most torturous 3 hours of my existence. The idea of having no set could work, if the movie had a plot that was actually interesting. Instead, we are forced to indulge in a set-less, plot less waste of time. It was so terrifyingly awful that I managed to take a nap during the movie. And, after napping, I didn't feel as if I'd missed anything of importance. Spend your 3 hours on something worth seeing, not this piece of garbage by a French director who had never even been to the United States. If you are going to make a film about a country, it would be a good idea to visit it. It was nothing like depression era U.S. It was not even like a movie. It was absolutely atrocious.",2011-10-04,"Oct 4, 2011",1,5,14,-9,ashleylocke10,False,True,135,https://www.imdb.com/title/tt0276919/review/rw2498343/?ref_=tturv_perm_608
609,rw0990914,a terrible movie,This movie is total crap- hands down the worst movie I've ever seen. Terribly boring and the plot is nonsensical. Don't waste the rental fee; Gigli would be a better choice than this stinker. I have absolutely nothing else to say about this terrible movie but for some inexplicable reason I can't submit my comment unless I have 10 lines of text. Maybe this was von Trier's problem- he thought he had to pad the movie with hours of useless and painfully boring dialogue culminating in a stupid ending that made absolutely no sense whatsoever in order to reach some sort of three hour minimum length. What a waste of a movie and of the talent of some usually decent actors.,2005-01-03,"Jan 3, 2005",1,7,23,-16,jessiedu03,False,True,121,https://www.imdb.com/title/tt0276919/review/rw0990914/?ref_=tturv_perm_609
611,rw9196867,"Not about human nature, about psychopaths","Dogville lays its foundations on a succession of events that could only happen within a group of a dozen people with total lack of empathy. The whole argument of the movie depends on no character with common sense showing up, which pulverizes the idea that what is being talked about is human nature. It is, however, a good exemplification of psychopathic behaviour and how the author wishes that it wouldn't exist. The film also has a very over-the-line approach with rape, suggesting that it is excusable because its perpetrators don't know any better. The tone is not towards the victim being able to find forgiveness to give, but towards acceptance for rapists to act like they do. Overall, it is a movie that thinks it is doing more than what it actually is doing, but is still an interesting view on the psychopathic psique, however disgusting in its approach to rape.",2023-07-17,"Jul 17, 2023",5,2,3,-1,trpsul,False,True,151,https://www.imdb.com/title/tt0276919/review/rw9196867/?ref_=tturv_perm_611
